item version times error correct correct_dist
9 14 62 0.189976928273375 1 1
10 14 62 0.000204529444632342 1 1
11 14 62 1.97106034144463 0 0
12 14 62 0.0000400693399342578 1 1
13 14 62 0.0000077743320194485 1 1
14 14 62 0.00000947532727442694 1 1
15 14 62 0.00000398178274930307 1 1
16 14 62 1.99895854162275 0 0
17 14 62 1.63843392258329 0 1
18 14 62 0.00000625785448424109 1 1
19 14 62 0.0000120653398893758 1 1
20 14 62 0.0275958094299899 1 1
21 14 62 0.0403499731578479 1 1
22 14 62 0.00000619964351819784 1 1
23 14 62 0.00000256542323169838 1 1
24 14 62 1.17492380968825 0 1
25 14 62 0.00000108060676709273 1 1
26 14 62 0.0000159982013350233 1 1
27 14 62 0.0296150445961893 1 1
28 14 62 1.02686904459619 0 0
29 14 62 0.000130375750767442 1 1
30 14 62 0.00000358993482479183 1 1
31 14 62 0.00000249826363753875 1 1
32 14 62 1.99830105504364 0 0
33 14 62 0.0000049501623818856 1 1
34 14 62 1.00120231587807 0 1
35 14 62 0.591745205785785 0 1
36 14 62 0.00000303395983153911 1 1
37 14 62 0.00000492789802353778 1 1
38 14 62 0.00549645648733162 1 1
39 14 62 0.00000564340898491265 1 1
40 14 62 0.00000314649536282752 1 1
41 14 62 0.00000352397603191641 1 1
42 14 62 0.00546830425663397 1 1
43 14 62 1.28009608006607 0 0
44 14 62 0.220420664066069 1 1
45 14 62 0.0208022551977967 1 1
46 14 62 0.660522269494631 0 1
47 14 62 0.45526026949463 0 0
48 14 62 1.95546559075861 0 1
49 14 62 1.95546558935861 0 0
50 14 62 1.95546559075861 0 0
51 14 62 0.00000469330062265535 1 1
52 14 62 0.0000106758508478647 1 1
1 15 62 0.00000184341777029152 1 1
2 15 62 0.788953907910015 0 1
3 15 62 2.78750645973001 0 0
4 15 62 0.00000122410964091148 1 1
5 15 62 0.0829849616373624 1 1
6 15 62 0.00000562554918504221 1 1
7 15 62 0.00000604606926856779 1 1
8 15 62 3.58570161354855 0 0
9 15 62 1.03947331716242 0 1
10 15 62 0.795339878173452 0 1
11 15 62 2.79384516097345 0 0
12 15 62 0.0291031951715272 1 1
13 15 62 0.00000553257196759401 1 1
14 15 62 0.00000911032793573611 1 1
15 15 62 0.00000110554810809928 1 1
16 15 62 1.99893162320811 0 0
17 15 62 0.00000244671077373724 1 1
18 15 62 1.16167975518078 0 1
19 15 62 0.0000101499844534706 1 1
20 15 62 0.00000385919342546708 1 1
21 15 62 0.00299712026581348 1 1
22 15 62 0.243750708318846 1 1
23 15 62 0.00000130518608392611 1 1
24 15 62 0.997539997877171 0 1
25 15 62 0.00000100987340491251 1 1
26 15 62 0.000316056721703381 1 1
27 15 62 0.958741830631452 0 1
28 15 62 1.80299783063145 0 0
29 15 62 1.54977742166827 0 1
30 15 62 0.00000301002610194312 1 1
31 15 62 0.00000314312820053819 1 1
32 15 62 1.9992236929282 0 0
33 15 62 0.0000112203678837035 1 1
34 15 62 0.00011709950795853 1 1
35 15 62 0.0000185447878328402 1 1
36 15 62 0.0000061028690589982 1 1
37 15 62 0.97986281780341 0 1
38 15 62 0.000148601641433521 1 1
39 15 62 0.0000026431625297071 1 1
40 15 62 0.00000161003283042752 1 1
41 15 62 0.0000123266783172587 1 1
42 15 62 0.00000395954225346805 1 1
43 15 62 0.00000329565214914246 1 1
44 15 62 1.99847980867215 0 0
45 15 62 0.00000328182773297422 1 1
46 15 62 1.28401427119695 0 1
47 15 62 2.06477427119695 0 0
48 15 62 1.20697846735574 0 1
49 15 62 1.21338679329574 0 0
50 15 62 1.21338660119574 0 0
51 15 62 0.000604455437726638 1 1
52 15 62 0.998967636926939 0 1
1 16 62 0.00000714407482957963 1 1
2 16 62 0.880252486967591 0 1
3 16 62 2.71494300242759 0 0
4 16 62 0.00000735003037410503 1 1
5 16 62 0.0000344322351687416 1 1
6 16 62 0.00232767416852514 1 1
7 16 62 0.0000070709431340051 1 1
8 16 62 0.83373351372015 0 1
9 16 62 0.000437666772181504 1 1
10 16 62 0.0000296097908512361 1 1
11 16 62 1.98999963179085 0 0
12 16 62 0.997153085776144 0 1
13 16 62 0.00000531364505984712 1 1
14 16 62 0.000027209689857637 1 1
15 16 62 0.0000104752709969483 1 1
16 16 62 1.997805035051 0 0
17 16 62 0.0000700265095190842 1 1
18 16 62 0.0000302597626560062 1 1
19 16 62 0.989202552424833 0 1
20 16 62 0.96849270788183 0 0
21 16 62 0.00000605292399404605 1 1
22 16 62 1.92594955073289 0 0
23 16 62 0.00000931798376800189 1 1
24 16 62 0.00872557316341089 1 1
25 16 62 0.000428002577212752 1 1
26 16 62 0.000019858235814609 1 1
27 16 62 0.00711197961452328 1 1
28 16 62 0.841767979614523 0 0
29 16 62 0.98777251628463 0 1
30 16 62 0.00000895973494986788 1 1
31 16 62 0.0000225102483273493 1 1
32 16 62 1.99480307008833 0 0
33 16 62 0.0000119293378037168 1 1
34 16 62 0.000010654119923108 1 1
35 16 62 0.000584144479711446 1 1
36 16 62 0.000205031377239547 1 1
37 16 62 0.0686099360062001 1 1
38 16 62 0.00000883229606344038 1 1
39 16 62 0.000009092928040727 1 1
40 16 62 0.000373723719678715 1 1
41 16 62 0.0000504936064261138 1 1
42 16 62 0.257806521250048 1 1
43 16 62 1.53085751060767 0 0
44 16 62 0.110367134407666 1 1
45 16 62 0.000293939811470058 1 1
46 16 62 0.0913020443597688 1 1
47 16 62 1.48699112351977 0 0
48 16 62 2.77827606990383 0 0
49 16 62 0.887565351903834 0 1
50 16 62 2.77896969220383 0 0
51 16 62 0.0000185153249782762 1 1
52 16 62 0.00164017683937512 1 1
1 17 62 0.00000237004393374188 1 1
2 17 62 0.0000993886097198835 1 1
3 17 62 1.98150994844972 0 0
4 17 62 0.00010542466607046 1 1
5 17 62 0.00000551988912654083 1 1
6 17 62 0.00000151515961267634 1 1
7 17 62 0.0000322062986638771 1 1
8 17 62 0.577371952797651 0 1
9 17 62 0.00728076521005914 1 1
10 17 62 0.00073442438968169 1 1
11 17 62 1.94671896540968 0 0
12 17 62 0.00000423576505110301 1 1
13 17 62 0.00000185393141444585 1 1
14 17 62 0.00000483130280414508 1 1
15 17 62 0.00000237650851166711 1 1
16 17 62 1.99806813050851 0 0
17 17 62 0.00000865097114184373 1 1
18 17 62 0.00137847895367137 1 1
19 17 62 0.000129191298811594 1 1
20 17 62 0.00639887902886829 1 1
21 17 62 0.0169898031548207 1 1
22 17 62 0.54802129651772 0 1
23 17 62 0.963948634592095 0 1
24 17 62 0.0000498917208169405 1 1
25 17 62 0.00000435152722264335 1 1
26 17 62 0.0000736544929013344 1 1
27 17 62 0.398935180280942 0 0
28 17 62 0.135715180280942 1 1
29 17 62 0.0000223659644161187 1 1
30 17 62 0.00000195819192404565 1 1
31 17 62 0.00000422604504247122 1 1
32 17 62 1.99869678588504 0 0
33 17 62 0.00000341994438564532 1 1
34 17 62 0.0000246070287402046 1 1
35 17 62 0.00000449468983878342 1 1
36 17 62 0.00000484985245626442 1 1
37 17 62 0.00012278468972001 1 1
38 17 62 0.00000820566873834409 1 1
39 17 62 0.00000393299421882862 1 1
40 17 62 0.00000220830827353993 1 1
41 17 62 0.388369214935101 0 1
42 17 62 0.00000325399197897416 1 1
43 17 62 0.83590326295645 0 1
44 17 62 1.09664546295645 0 0
45 17 62 1.12063860701935 0 1
46 17 62 2.02387366674737 0 0
47 17 62 0.0284607507473673 1 1
48 17 62 1.79508750630494 0 1
49 17 62 1.68981074646494 0 0
50 17 62 1.79507337780494 0 0
51 17 62 0.000125755152604081 1 1
52 17 62 0.000341099554311546 1 1
1 18 62 0.997530312887072 0 1
2 18 62 0.00000161111121778035 1 1
3 18 62 1.99840017095122 0 0
4 18 62 0.000547992597348099 1 1
5 18 62 0.0000235053341499925 1 1
6 18 62 0.000000781910324218615 1 1
7 18 62 0.00000218073111680257 1 1
8 18 62 0.0000274629413161377 1 1
9 18 62 0.00000243313819790214 1 1
10 18 62 0.0100551565092096 1 1
11 18 62 1.80920361250921 0 0
12 18 62 0.00000471604310931568 1 1
13 18 62 0.00000120797830509435 1 1
14 18 62 0.00000160885856313118 1 1
15 18 62 0.0000013258091530698 1 1
16 18 62 1.99939181190915 0 0
17 18 62 0.951109635188471 0 1
18 18 62 0.00000341286751208122 1 1
19 18 62 0.00000909305257481651 1 1
20 18 62 1.86204897168121 0 0
21 18 62 0.0000813919125395813 1 1
22 18 62 1.98543996807046 0 0
23 18 62 0.0794822044913949 1 1
24 18 62 0.000153600905018358 1 1
25 18 62 0.00000140930451343622 1 1
26 18 62 0.00000203356595127568 1 1
27 18 62 0.968140614493689 0 0
28 18 62 0.000284214493689396 1 1
29 18 62 0.00254262066088726 1 1
30 18 62 0.0000251325254438666 1 1
31 18 62 0.00000621794542816299 1 1
32 18 62 1.99940277778543 0 0
33 18 62 0.0000829747995667742 1 1
34 18 62 0.00000156051457770616 1 1
35 18 62 0.00000139574687551075 1 1
36 18 62 0.00000132014683669889 1 1
37 18 62 0.00000243020070863643 1 1
38 18 62 0.000000650044834612567 1 1
39 18 62 0.00000158377730402305 1 1
40 18 62 0.999995132775632 0 1
41 18 62 0.0000660001113446798 1 1
42 18 62 0.0000027642894900795 1 1
43 18 62 1.97771359092898 0 0
44 18 62 0.000101850928978894 1 1
45 18 62 0.00000258420225112271 1 1
46 18 62 1.99134480262307 0 0
47 18 62 0.0000197310230676506 1 1
48 18 62 2.34781791297645 0 0
49 18 62 3.05566349485645 0 0
50 18 62 3.05563662917645 0 0
51 18 62 0.999945801009594 0 0
52 18 62 0.00197085843118556 1 1
1 19 62 0.00000845684012797974 1 1
2 19 62 0.0000117182560089095 1 1
3 19 62 1.99716803825601 0 0
4 19 62 0.0000115070676871213 1 1
5 19 62 0.0000193362485586014 1 1
6 19 62 0.00000313887299524259 1 1
7 19 62 0.999455618891675 0 1
8 19 62 1.00003017753271 0 1
9 19 62 1.94881853822503 0 1
10 19 62 0.0000262823641411845 1 1
11 19 62 1.99792284220414 0 0
12 19 62 0.00000374140027579937 1 1
13 19 62 0.00000104265616131017 1 1
14 19 62 1.88590479461249 0 1
15 19 62 0.971640071349846 0 1
16 19 62 2.96888139534985 0 0
17 19 62 0.0033936084581757 1 1
18 19 62 0.0000112089055882053 1 1
19 19 62 0.0185969992318019 1 1
20 19 62 0.986922911347601 0 1
21 19 62 0.0092422562793339 1 1
22 19 62 0.0000213748199280759 1 1
23 19 62 0.0000196925101398261 1 1
24 19 62 0.0000099584770114442 1 1
25 19 62 0.000101005207976164 1 1
26 19 62 0.000468329275982418 1 1
27 19 62 1.95669519951437 0 0
28 19 62 0.956707668574369 0 1
29 19 62 0.0000116131898828505 1 1
30 19 62 0.00000279696440633915 1 1
31 19 62 0.00000390283007245516 1 1
32 19 62 1.99899846267007 0 0
33 19 62 0.00000899792720279929 1 1
34 19 62 0.00000499955250013289 1 1
35 19 62 0.0000223943590090133 1 1
36 19 62 0.00909982189853017 1 1
37 19 62 0.00000207008714405121 1 1
38 19 62 0.993257920103606 0 1
39 19 62 0.00000498636199791452 1 1
40 19 62 0.00173675586376941 1 1
41 19 62 0.00000233161653406332 1 1
42 19 62 0.000100611624649016 1 1
43 19 62 3.46357545303139 0 0
44 19 62 3.43321323903139 0 0
45 19 62 0.0000527175445711591 1 1
46 19 62 1.63878642920379 0 0
47 19 62 0.0328694292037894 1 1
48 19 62 1.20985692218284 0 1
49 19 62 0.294111305602845 0 0
50 19 62 1.20698858560284 0 0
51 19 62 0.0000800045580454203 1 1
52 19 62 0.959073025772686 0 1
1 20 62 0.00000779728916053589 1 1
2 20 62 0.00005324337952218 1 1
3 20 62 1.99886200547952 0 0
4 20 62 0.00000491034284022794 1 1
5 20 62 0.00000564482228816325 1 1
6 20 62 0.00000841221684080047 1 1
7 20 62 0.00000889235827025872 1 1
8 20 62 0.0478603093200156 1 1
9 20 62 0.00000835989659479364 1 1
10 20 62 0.000192740350799012 1 1
11 20 62 1.9987535097508 0 0
12 20 62 0.0000138592523658735 1 1
13 20 62 0.00000133076554300532 1 1
14 20 62 0.000124176218560559 1 1
15 20 62 0.00000176580811485368 1 1
16 20 62 1.99800460170812 0 0
17 20 62 0.0000111207474032725 1 1
18 20 62 0.0000401561335936901 1 1
19 20 62 0.428005143610716 0 1
20 20 62 0.166850416371032 1 1
21 20 62 0.00000570719333777331 1 1
22 20 62 1.67498590843547 0 0
23 20 62 0.000628246440756036 1 1
24 20 62 0.923144621493459 0 0
25 20 62 0.000004094058859773 1 1
26 20 62 0.0024578829048947 1 1
27 20 62 0.394390261778404 0 0
28 20 62 0.138390261778404 1 1
29 20 62 0.983376015451545 0 1
30 20 62 0.0000249490612888948 1 1
31 20 62 0.000212680550636988 1 1
32 20 62 1.99716524039064 0 0
33 20 62 0.000304395328481028 1 1
34 20 62 0.00000674263238990135 1 1
35 20 62 0.0000288153191944486 1 1
36 20 62 0.00000238050549924618 1 1
37 20 62 0.00000761067045078538 1 1
38 20 62 0.00000444835759193013 1 1
39 20 62 0.00000206496667233901 1 1
40 20 62 0.00000203559126162526 1 1
41 20 62 0.00000330302965434507 1 1
42 20 62 0.00000915858130376269 1 1
43 20 62 1.99798095297549 0 0
44 20 62 0.000134364975491481 1 1
45 20 62 0.00000274465195436345 1 1
46 20 62 0.0358989002016836 1 1
47 20 62 1.61344350020168 0 0
48 20 62 2.68803031275631 0 0
49 20 62 0.87670975291631 0 1
50 20 62 2.68370079291631 0 0
51 20 62 0.000069044318686937 1 1
52 20 62 0.0387584043895431 1 1
1 1 63 0.00000949823302886455 1 1
2 1 63 0.00000307358686828365 1 1
3 1 63 1.99839660546687 0 0
4 1 63 0.00000202477746538583 1 1
5 1 63 0.000033492559945149 1 1
6 1 63 0.00133846782896691 1 1
7 1 63 0.0135015289663016 1 1
8 1 63 0.0000243206056769478 1 1
9 1 63 0.000247639452911997 1 1
10 1 63 0.000132967663440811 1 1
11 1 63 1.97722670746344 0 0
12 1 63 0.128424756735483 1 1
13 1 63 0.00000722414253396713 1 1
14 1 63 0.0000133121048574374 1 1
15 1 63 0.00000468769570496606 1 1
16 1 63 1.9968062154957 0 0
17 1 63 0.000741841652988752 1 1
18 1 63 0.000200068772205556 1 1
19 1 63 0.000012386797567719 1 1
20 1 63 0.0123555298448397 1 1
21 1 63 0.0000224180726342452 1 1
22 1 63 0.000836850823117401 1 1
23 1 63 0.00000369359851701347 1 1
24 1 63 0.00000457591307376532 1 1
25 1 63 0.000121015095053758 1 1
26 1 63 0.0000208553385836344 1 1
27 1 63 0.976325650156874 0 1
28 1 63 1.54861965015687 0 0
29 1 63 0.00205084252363293 1 1
30 1 63 0.00000333909858323959 1 1
31 1 63 0.00000193153694999376 1 1
32 1 63 1.99895637393695 0 0
33 1 63 0.00000740572460123599 1 1
34 1 63 0.00000519074135546285 1 1
35 1 63 0.571514329192338 0 1
36 1 63 0.0000031876178180833 1 1
37 1 63 0.00000734119738458131 1 1
38 1 63 0.00000592342310214698 1 1
39 1 63 0.00000351774122974374 1 1
40 1 63 0.0000089602666469471 1 1
41 1 63 0.0000012230285060585 1 1
42 1 63 0.0000251530147884584 1 1
43 1 63 0.999186360893915 0 1
44 1 63 1.00257278613392 0 0
45 1 63 0.0000279915449948948 1 1
46 1 63 1.98560550285652 0 0
47 1 63 0.0000543356565208961 1 1
48 1 63 1.03571646897551 0 1
49 1 63 0.839025109775511 0 0
50 1 63 1.02250468977551 0 0
51 1 63 0.0000680347746622344 1 1
52 1 63 0.339659301658679 0 1
1 2 63 0.00015675969645001 1 1
2 2 63 0.0000367306656910161 1 1
3 2 63 1.99581729050569 0 0
4 2 63 0.0000311027006756874 1 1
5 2 63 0.0000106950925396433 1 1
6 2 63 0.0000659830971088197 1 1
7 2 63 0.0000418620802114193 1 1
8 2 63 1.85481051631433 0 1
9 2 63 0.000432337513062846 1 1
10 2 63 0.00169440852200556 1 1
11 2 63 1.92110837252201 0 0
12 2 63 0.00675928383315311 1 1
13 2 63 0.0000184152178041617 1 1
14 2 63 0.0000555118245014197 1 1
15 2 63 0.000236818401717802 1 1
16 2 63 1.99693112096172 0 0
17 2 63 0.0696260275047635 1 1
18 2 63 0.0915268819093513 1 1
19 2 63 0.999967500868774 0 1
20 2 63 0.470858257606046 0 1
21 2 63 0.0000194875713698823 1 1
22 2 63 0.888387934111794 0 1
23 2 63 0.0000117601328888673 1 1
24 2 63 0.702627964807936 0 1
25 2 63 0.0000158486232608628 1 1
26 2 63 0.0000221397158340041 1 1
27 2 63 0.963765670882666 0 0
28 2 63 0.00431427088266612 1 1
29 2 63 0.000225068562955531 1 1
30 2 63 0.0000380653918194764 1 1
31 2 63 0.000490616071249669 1 1
32 2 63 1.99566717591125 0 0
33 2 63 0.00683069660903369 1 1
34 2 63 0.0000350491392848497 1 1
35 2 63 0.000112893889724718 1 1
36 2 63 0.000334481141931714 1 1
37 2 63 0.0000115422762864309 1 1
38 2 63 0.0000233288889167702 1 1
39 2 63 0.984895298651135 0 1
40 2 63 0.0000192351560738158 1 1
41 2 63 0.0000131883184355451 1 1
42 2 63 0.996694644672489 0 1
43 2 63 0.0000305007654642913 1 1
44 2 63 1.99125467448546 0 0
45 2 63 0.0000162597459167604 1 1
46 2 63 0.0000127742720403055 1 1
47 2 63 1.99693067603204 0 0
48 2 63 0.95049637763527 0 0
49 2 63 0.19859637763527 1 1
50 2 63 1.49931753763527 0 0
51 2 63 0.0000837824525694762 1 1
52 2 63 0.000338818447947576 1 1
1 3 63 0.215819100715355 1 1
2 3 63 0.499987231014716 0 1
3 3 63 2.49762379085472 0 0
4 3 63 0.00017551872345885 1 1
5 3 63 0.0000245346110741652 1 1
6 3 63 1.921623957984 0 1
7 3 63 0.00365586735631948 1 1
8 3 63 0.967411084537552 0 1
9 3 63 0.0170677006601062 1 1
10 3 63 0.000885453923954356 1 1
11 3 63 1.95369190378395 0 0
12 3 63 0.0000147226997519595 1 1
13 3 63 0.00000317454824619015 1 1
14 3 63 0.0000296858580088606 1 1
15 3 63 0.00000519298859231187 1 1
16 3 63 1.99674201698859 0 0
17 3 63 0.213691660934286 1 1
18 3 63 0.0000266404283156619 1 1
19 3 63 0.00000916902428148956 1 1
20 3 63 0.016604258582546 1 1
21 3 63 0.0000206124498250198 1 1
22 3 63 1.34730400999069 0 0
23 3 63 0.00000561021210307322 1 1
24 3 63 0.0000381553896053382 1 1
25 3 63 0.00000701737342340336 1 1
26 3 63 0.0000518761417948984 1 1
27 3 63 0.98768414240499 0 0
28 3 63 0.0000420224049904832 1 1
29 3 63 0.00000771425948855434 1 1
30 3 63 0.0000467066820177308 1 1
31 3 63 0.00000399685767897285 1 1
32 3 63 1.99787255669768 0 0
33 3 63 0.000117677545701147 1 1
34 3 63 0.0000140405431793802 1 1
35 3 63 0.0000212275329270063 1 1
36 3 63 0.0000696781597521747 1 1
37 3 63 0.0000156673892415857 1 1
38 3 63 0.00000380442908806561 1 1
39 3 63 0.00245683499822516 1 1
40 3 63 0.00081678439843978 1 1
41 3 63 0.0000236635691209347 1 1
42 3 63 0.00000319168174207435 1 1
43 3 63 0.00002381992866773 1 1
44 3 63 1.99680334192867 0 0
45 3 63 0.0000170491002309785 1 1
46 3 63 1.4288950008483 0 0
47 3 63 0.118069872848304 1 1
48 3 63 1.69602921576102 0 0
49 3 63 0.023869275761019 1 1
50 3 63 1.71510118176102 0 0
51 3 63 0.000378240511724766 1 1
52 3 63 0.989725638471471 0 1
1 4 63 0.000015815350452526 1 1
2 4 63 0.000026302664124886 1 1
3 4 63 1.99793086164412 0 0
4 4 63 0.0000448962994374977 1 1
5 4 63 0.000412781542125752 1 1
6 4 63 0.0000617175832557864 1 1
7 4 63 0.0105369865180378 1 1
8 4 63 0.269454924609659 0 1
9 4 63 0.991589758871531 0 1
10 4 63 0.281459079772171 0 1
11 4 63 2.27762627633217 0 0
12 4 63 0.000117215287216975 1 1
13 4 63 0.00000613741880754173 1 1
14 4 63 0.0000114103219447005 1 1
15 4 63 0.0000344094839151264 1 1
16 4 63 1.99837111430392 0 0
17 4 63 0.00142731925563335 1 1
18 4 63 0.0000114401488167832 1 1
19 4 63 0.0000292655157718757 1 1
20 4 63 0.000144735932310646 1 1
21 4 63 0.00000937309478985585 1 1
22 4 63 0.987838753773333 0 1
23 4 63 0.0000139873054101196 1 1
24 4 63 0.0000186276439275312 1 1
25 4 63 0.000078187673572014 1 1
26 4 63 0.0000164938912471326 1 1
27 4 63 0.99697042121819 0 0
28 4 63 0.0000123212181904029 1 1
29 4 63 0.0000313219163507449 1 1
30 4 63 0.00000844738343915402 1 1
31 4 63 0.00000403699342573762 1 1
32 4 63 1.99806214383343 0 0
33 4 63 0.0000285582297616549 1 1
34 4 63 0.0000120710233190697 1 1
35 4 63 0.0000102025734272035 1 1
36 4 63 0.00000969459738713898 1 1
37 4 63 0.000263373117166866 1 1
38 4 63 0.267545439937694 0 1
39 4 63 0.0000152327758241732 1 1
40 4 63 0.00000622645476675084 1 1
41 4 63 0.0000383307413043083 1 1
42 4 63 1.32352876764637 0 0
43 4 63 1.23918624567563 0 0
44 4 63 0.24476424567563 1 1
45 4 63 0.0000127169131818921 1 1
46 4 63 1.26976467191532 0 0
47 4 63 0.212382671915323 1 1
48 4 63 1.95398912715109 0 1
49 4 63 1.88171656731109 0 0
50 4 63 1.95394217231109 0 0
51 4 63 1.02849245889227 0 0
52 4 63 0.0000129756241191925 1 1
1 5 63 0.00635933487591972 1 1
2 5 63 0.0000537581916505521 1 1
3 5 63 1.99021892139165 0 0
4 5 63 0.0000728281616472306 1 1
5 5 63 0.0000716537441200162 1 1
6 5 63 0.00000187526102178863 1 1
7 5 63 0.0000225811429615198 1 1
8 5 63 0.0000432552980740122 1 1
9 5 63 0.0164481355787271 1 1
10 5 63 0.000269390688442333 1 1
11 5 63 1.98068749068844 0 0
12 5 63 0.116971646094095 1 1
13 5 63 0.00000524371433783702 1 1
14 5 63 1.7385637473806 0 1
15 5 63 0.000375647815496753 1 1
16 5 63 1.9937242076555 0 0
17 5 63 0.489981589504135 0 1
18 5 63 0.119413737260195 1 1
19 5 63 0.0000248062300038275 1 1
20 5 63 0.0000221885056368716 1 1
21 5 63 0.000119165689023566 1 1
22 5 63 1.8780937218086 0 0
23 5 63 0.000201422170567327 1 1
24 5 63 0.000220043022768633 1 1
25 5 63 0.0000209361301293334 1 1
26 5 63 0.110579947031364 1 1
27 5 63 0.999723458622321 0 0
28 5 63 0.0907982586223213 1 1
29 5 63 0.00797790658496627 1 1
30 5 63 0.00000938676955834791 1 1
31 5 63 0.000695400385192477 1 1
32 5 63 1.99551300438519 0 0
33 5 63 0.000249229342986737 1 1
34 5 63 0.00036518665549888 1 1
35 5 63 0.000167936405941432 1 1
36 5 63 0.0000145360268231341 1 1
37 5 63 0.0000426588836256498 1 1
38 5 63 0.000437429651008617 1 1
39 5 63 0.0000180924101339393 1 1
40 5 63 0.0000249254809531336 1 1
41 5 63 0.000611061912343503 1 1
42 5 63 0.0000190621160526925 1 1
43 5 63 1.13938282951463 0 0
44 5 63 0.199598829514627 1 1
45 5 63 0.0085659714546389 1 1
46 5 63 0.0000141545551278418 1 1
47 5 63 1.99068205455513 0 0
48 5 63 1.14088991275647 0 1
49 5 63 0.387940270756474 0 0
50 5 63 1.14045074075647 0 0
51 5 63 0.00000311594160098699 1 1
52 5 63 0.0000537013843343739 1 1
1 6 63 0.00000279751241872972 1 1
2 6 63 0.0746010225163043 1 1
3 6 63 2.0735277169563 0 0
4 6 63 0.00000638080612307041 1 1
5 6 63 0.000162792371374373 1 1
6 6 63 0.00000831441190585317 1 1
7 6 63 0.00167131263723354 1 1
8 6 63 1.98718464244026 0 1
9 6 63 0.000299816369763921 1 1
10 6 63 0.000447181734388272 1 1
11 6 63 1.99607573107439 0 0
12 6 63 0.00015900529625912 1 1
13 6 63 0.00141222211391152 1 1
14 6 63 0.0932506593744101 1 1
15 6 63 0.000180490498754299 1 1
16 6 63 1.97306271249875 0 0
17 6 63 1.23384791754056 0 1
18 6 63 1.96386878799053 0 1
19 6 63 0.156890681967149 1 1
20 6 63 0.00803709276530118 1 1
21 6 63 0.0407553043120079 1 1
22 6 63 0.172343706129524 1 1
23 6 63 0.0020802126673267 1 1
24 6 63 0.0000254241837601544 1 1
25 6 63 0.0408531349783846 1 1
26 6 63 0.881472681751327 0 1
27 6 63 3.6010706119442 0 0
28 6 63 2.6011113121442 0 1
29 6 63 0.00068351640365213 1 1
30 6 63 0.0154227594314258 1 1
31 6 63 0.000279288047639394 1 1
32 6 63 1.99848783748764 0 0
33 6 63 0.929757625547557 0 1
34 6 63 0.705459989413363 0 1
35 6 63 0.000671373937204968 1 1
36 6 63 0.00086019527396931 1 1
37 6 63 0.00000283535085204743 1 1
38 6 63 1.97070244930707 0 0
39 6 63 0.00087072184978205 1 1
40 6 63 1.14080280089008 0 1
41 6 63 0.0000424964430410973 1 1
42 6 63 1.00199530893742 0 0
43 6 63 1.90134770540735 0 0
44 6 63 0.0062693914073533 1 1
45 6 63 0.00000702362792883403 1 1
46 6 63 0.191621208444676 1 1
47 6 63 1.30463426844468 0 0
48 6 63 1.55770616372832 0 0
49 6 63 1.37266016372832 0 1
50 6 63 2.47627726430832 0 0
51 6 63 1.99334708835262 0 0
52 6 63 0.804559040781832 0 0
1 7 63 0.00000603114426918686 1 1
2 7 63 0.826073648801987 0 1
3 7 63 2.82026820864199 0 0
4 7 63 0.00010340815977646 1 1
5 7 63 0.0000247987596354778 1 1
6 7 63 0.00000284142928422739 1 1
7 7 63 0.000409989460232886 1 1
8 7 63 0.546963535160488 0 1
9 7 63 0.000993714829804183 1 1
10 7 63 0.0000097952344297616 1 1
11 7 63 1.99433741523443 0 0
12 7 63 0.205693186500291 1 1
13 7 63 0.00294326196169175 1 1
14 7 63 0.0000517645829647006 1 1
15 7 63 0.00000288912798263649 1 1
16 7 63 1.99761544896798 0 0
17 7 63 0.0154044254817227 1 1
18 7 63 0.00000465995902407281 1 1
19 7 63 0.00000823587235610491 1 1
20 7 63 0.00818737352157571 1 1
21 7 63 0.00000821881068753277 1 1
22 7 63 0.00546747550989854 1 1
23 7 63 0.00000807385307838064 1 1
24 7 63 1.54497649364492 0 1
25 7 63 0.0000261943018673788 1 1
26 7 63 0.00000378065615724986 1 1
27 7 63 1.03788797694577 0 0
28 7 63 0.0379176783457741 1 1
29 7 63 0.0000058282072464477 1 1
30 7 63 0.00000541338290436191 1 1
31 7 63 0.000151584162492003 1 1
32 7 63 1.99869011424249 0 0
33 7 63 0.00000948202338977853 1 1
34 7 63 0.00643716971084985 1 1
35 7 63 0.000022205802507721 1 1
36 7 63 0.00000468128251783104 1 1
37 7 63 0.00000795757222525848 1 1
38 7 63 0.0528196602840221 1 1
39 7 63 0.00000482065872467783 1 1
40 7 63 0.00000423539397630179 1 1
41 7 63 0.0000213475901970862 1 1
42 7 63 0.00000651243609200301 1 1
43 7 63 1.13030194270885 0 1
44 7 63 0.459231942708847 0 0
45 7 63 0.0398239571344294 1 1
46 7 63 0.00000959914250191008 1 1
47 7 63 1.9955444956625 0 0
48 7 63 1.99474095415661 0 0
49 7 63 0.00290684815660522 1 1
50 7 63 1.95545924815661 0 0
51 7 63 0.00000486727155863257 1 1
52 7 63 0.0118899247233296 1 1
1 8 63 0.0000282569210005454 1 1
2 8 63 0.000514618360239047 1 1
3 8 63 1.98816050338024 0 0
4 8 63 0.0000755154330650181 1 1
5 8 63 1.40925206642461 0 1
6 8 63 0.0000172781252181438 1 1
7 8 63 0.000014066518178722 1 1
8 8 63 0.00320948540215684 1 1
9 8 63 0.0000454162822239172 1 1
10 8 63 0.731986668420748 0 1
11 8 63 2.72855922734075 0 0
12 8 63 0.000014333013272887 1 1
13 8 63 0.0000130516446958817 1 1
